Code Postal, Ville 
57160,MOULINS LES METZ 
57250,MOYEUVRE GRANDE 
57700,NEUFCHEF 
57240,NILVANGE 
57680,NOVEANT SUR MOSELLE 
57600,OETING 
57840,OTTANGE 
57245,PELTRE 
57540,PETITE ROSSELLE 
57370,PHALSBOURG 
57050,PLAPPEVILLE 
57890,PORCELETTE 
57510,PUTTELANGE AUX LACS 
57445,REDING 
57580,REMILLY 
57270,RICHEMONT 
57410,ROHRBACH LES BITCHE 
57120,ROMBAS 
57780,ROSSELANGE 
57520,ROUHLING 
57330,ROUSSY LE VILLAGE 
57310,RURANGE LES THIONVILLE 
57500,ST AVOLD 
57070,ST JULIEN LES METZ 
57255,STE MARIE AUX CHENES 
57855,ST PRIVAT LA MONTAGNE 
57430,SARRALBE 
57400,SARREBOURG 
57200,SARREGUEMINES 
57140,SAULNY 
57350,SCHOENECK 
57160,SCY CHAZELLES 
57455,SEINGBOUSE 
57290,SEREMANGE ERZANGE 
57480,SIERCK LES BAINS 
57350,SPICHEREN 
57350,STIRING WENDEL 
57525,TALANGE 
57180,TERVILLE 
57450,THEDING 
57100,THIONVILLE 
57710,TRESSANGE 
57270,UCKANGE 
57730,VALMONT 
57420,VERNY 
57640,VIGY 
57185,VITRY SUR ORNE 
57330,VOLMERANGE LES MINES 
57940,VOLSTROFF 
57430,WILLERWALD 
57140,WOIPPY 
57915,WOUSTVILLER 
57970,YUTZ 
58340,CERCY LA TOUR 
58000,CHALLUY 
58400,LA CHARITE SUR LOIRE 
58120,CHATEAU CHINON VILLE 
58400,CHAULGNES 
58500,CLAMECY 
58200,COSNE COURS SUR LOIRE 
58660,COULANGES LES NEVERS 
58300,DECIZE 
58220,DONZY 
58600,FOURCHAMBAULT 
58600,GARCHIZY 
58130,GUERIGNY 
58160,IMPHY 
58170,LUZY 
58260,LA MACHINE 
58180,MARZY 
58000,NEVERS 
58320,POUGUES LES EAUX 
58150,POUILLY SUR LOIRE 
58700,PREMERY 
58000,ST ELOI 
58300,ST LEGER DES VIGNES 
58240,ST PIERRE LE MOUTIER 
58130,URZY 
58640,VARENNES VAUZELLES 
59215,ABSCON 
59251,ALLENNES LES MARAIS 
59580,ANICHE 
59491,VILLENEUVE D ASCQ 
59493,VILLENEUVE D ASCQ 
59650,VILLENEUVE D ASCQ 
59112,ANNOEULLIN 
59186,ANOR 
59152,ANSTAING 
59410,ANZIN 
59151,ARLEUX 
59380,ARMBOUTS CAPPEL 
59280,ARMENTIERES 
59285,ARNEKE 
59600,ASSEVENT 
59551,ATTICHES 
59165,AUBERCHICOURT 
59249,AUBERS 
59494,AUBRY DU HAINAUT 
59950,AUBY 
59300,AULNOY LEZ VALENCIENNES 
59620,AULNOYE AYMERIES 
59710,AVELIN 
59440,AVESNELLES 
59440,AVESNES SUR HELPE 
59129,AVESNES LES AUBERT 
59138,BACHANT 
59830,BACHY 
59270,BAILLEUL 
59780,BAISIEUX 
59480,LA BASSEE 
59221,BAUVIN 
59570,BAVAY 
59157,BEAUVOIS EN CAMBRESIS 
59380,BERGUES 
59145,BERLAIMONT 
59235,BERSEE 
59980,BERTRY 
59192,BEUVRAGES 
59310,BEUVRY LA FORET 
59380,BIERNE 
59173,BLARINGHEM 
59299,BOESCHEPE 
59280,BOIS GRENIER 
59910,BONDUES 
59111,BOUCHAIN 
59630,BOURBOURG 
59830,BOURGHELLES 
59166,BOUSBECQUE 
59222,BOUSIES 
59168,BOUSSOIS 
59870,BOUVIGNIES 
59123,BRAY DUNES 
59860,BRUAY SUR L ESCAUT 
59199,BRUILLE ST AMAND 
59137,BUSIGNY 
59190,CAESTRE 
59400,CAMBRAI 
59133,CAMPHIN EN CAREMBAULT 
59780,CAMPHIN EN PEVELE 
59169,CANTIN 
59160,CAPINGHEM 
59242,CAPPELLE EN PEVELE 
59180,CAPPELLE LA GRANDE 
59670,CASSEL 
59360,LE CATEAU CAMBRESIS 
59540,CAUDRY 
59930,LA CHAPELLE D ARMENTIERES 
59152,CHERENG 
59680,COLLERET 
59560,COMINES 
59163,CONDE SUR L ESCAUT 
59210,COUDEKERQUE BRANCHE 
59552,COURCHELETTES 
59149,COUSOLRE 
59310,COUTICHES 
59154,CRESPIN 
59170,CROIX 
59553,CUINCY 
59830,CYSOING 
59187,DECHY 
59220,DENAIN 
59890,DEULEMONT 
59500,DOUAI 
59282,DOUCHY LES MINES 
59140,DUNKERQUE 
59240,DUNKERQUE 
59279,DUNKERQUE 
59430,DUNKERQUE 
59640,DUNKERQUE 
59176,ECAILLON 
59320,EMMERIN 
59710,ENNEVELIN 
59193,ERQUINGHEM LYS 
59171,ERRE 
59124,ESCAUDAIN 
59161,ESCAUDOEUVRES 
59278,ESCAUTPONT 
59470,ESQUELBECQ 
59940,ESTAIRES 
59155,FACHES THUMESNIL 
59300,FAMARS 
59310,FAUMONT 
59247,FECHAIN 
59750,FEIGNIES 
59179,FENAIN 
59680,FERRIERE LA GRANDE 
59128,FLERS EN ESCREBIEUX 
59158,FLINES LES MORTAGNE 
59148,FLINES LEZ RACHES 
59400,FONTAINE NOTRE DAME 
59510,FOREST SUR MARQUE 
59610,FOURMIES 
59134,FOURNES EN WEPPES 
59236,FRELINGHIEN 
59970,FRESNES SUR ESCAUT 
59273,FRETIN 
59242,GENECH 
59122,GHYVELDE 
59254,GHYVELDE 
59132,GLAGEON 
59270,GODEWAERSVELDE 
59144,GOMMEGNIES 
59147,GONDECOURT 
59253,LA GORGUE 
59760,GRANDE SYNTHE 
59153,GRAND FORT PHILIPPE 
59820,GRAVELINES 
59287,GUESNAIN 
59320,HALLENNES LEZ HAUBOURDIN 
59250,HALLUIN 
59178,HASNON 
59198,HASPRES 
59320,HAUBOURDIN 
59121,HAULCHIN 
59330,HAUTMONT 
59255,HAVELUY 
59190,HAZEBROUCK 
59171,HELESMES 
59510,HEM 
59199,HERGNIES 
59195,HERIN 
59134,HERLIES 
59470,HERZEELE 
59122,HONDSCHOOTE 
59171,HORNAING 
59263,HOUPLIN ANCOISNE 
59116,HOUPLINES 
59492,HOYMILLE 
59480,ILLIES 
59141,IWUY 
59460,JEUMONT 
59167,LALLAING 
59130,LAMBERSART 
59552,LAMBRES LEZ DOUAI 
59310,LANDAS 
59550,LANDRECIES 
59390,LANNOY 
59553,LAUWIN PLANQUE 
59226,LECELLES 
59115,LEERS 
59495,LEFFRINCKOUCKE 
59810,LESQUIN 
59620,LEVAL 
59287,LEWARDE 
59260,LEZENNES 
59191,LIGNY EN CAMBRESIS 
59000,LILLE 
59160,LILLE 
59260,LILLE 
59777,LILLE 
59800,LILLE 
59126,LINSELLES 
59840,LOMPRET 
59570,LA LONGUEVILLE 
59279,LOON PLAGE 
59120,LOOS 
59156,LOURCHES 
59720,LOUVROIL 
59390,LYS LEZ LANNOY 
59110,LA MADELEINE 
59233,MAING 
59870,MARCHIENNES 
59159,MARCOING 
59700,MARCQ EN BAROEUL 
59770,MARLY 
59164,MARPENT 
59520,MARQUETTE LEZ LILLE 
59252,MARQUETTE EN OSTREVANT 
59274,MARQUILLIES 
59241,MASNIERES 
59176,MASNY 
59600,MAUBEUGE 
59710,MERIGNIES 
59660,MERVILLE 
59270,METEREN 
59283,MONCHEAUX 
59234,MONCHECOURT 
59370,MONS EN BAROEUL 
59246,MONS EN PEVELE 
59182,MONTIGNY EN OSTREVENT 
59190,MORBECQUE 
59158,MORTAGNE DU NORD 
59420,MOUVAUX 
59960,NEUVILLE EN FERRAIN 
59554,NEUVILLE ST REMY 
59293,NEUVILLE SUR ESCAUT 
59850,NIEPPE 
59310,NOMAIN 
59264,ONNAING 
59310,ORCHIES 
59162,OSTRICOURT 
59146,PECQUENCOURT 
59840,PERENCHIES 
59494,PETITE FORET 
59133,PHALEMPIN 
59218,POIX DU NORD 
59710,PONT A MARCQ 
59138,PONT SUR SAMBRE 
59840,PREMESQUES 
59990,PRESEAU 
59121,PROUVY 
59267,PROVILLE 
59185,PROVIN 
59243,QUAROUBLE 
59530,LE QUESNOY 
59890,QUESNOY SUR DEULE 
59920,QUIEVRECHAIN 
59214,QUIEVY 
59194,RACHES 
59554,RAILLENCOURT STE OLLE 
59283,RAIMBEAUCOURT 
59590,RAISMES 
59245,RECQUIGNIES 
59173,RENESCURE 
59122,REXPOEDE 
59172,ROEULX 
59790,RONCHIN 
59223,RONCQ 
59286,ROOST WARENDIN 
59230,ROSULT 
59100,ROUBAIX 
59131,ROUSIES 
59226,RUMEGIES 
59390,SAILLY LEZ LANNOY 
59262,SAINGHIN EN MELANTOIS 
59184,SAINGHIN EN WEPPES 
59177,SAINS DU NORD 
59230,ST AMAND LES EAUX 
59350,ST ANDRE LEZ LILLE 
59188,ST AUBERT 
59292,ST HILAIRE LEZ CAMBRAI 
59270,ST JANS CAPPEL 
59880,ST SAULVE 
59496,SALOME 
59310,SAMEON 
59211,SANTES 
59990,SAULTAIN 
59227,SAULZOIR 
59990,SEBOURG 
59113,SECLIN 
59174,LA SENTINELLE 
59320,SEQUEDIN 
59450,SIN LE NOBLE 
59730,SOLESMES 
59740,SOLRE LE CHATEAU 
59490,SOMAIN 
59380,SPYCKER 
59189,STEENBECQUE 
59114,STEENVOORDE 
59181,STEENWERCK 
59175,TEMPLEMARS 
59242,TEMPLEUVE EN PEVELE 
59229,TETEGHEM COUDEKERQUE VILLAGE 
59380,TETEGHEM COUDEKERQUE VILLAGE 
59224,THIANT 
59239,THUMERIES 
59390,TOUFFLERS 
59200,TOURCOING 
59132,TRELON 
59125,TRITH ST LEGER 
59300,VALENCIENNES 
59175,VENDEVILLE 
59237,VERLINGHEM 
59232,VIEUX BERQUIN 
59690,VIEUX CONDE 
59142,VILLERS OUTREAUX 
59261,WAHAGNIES 
59127,WALINCOURT SELVIGNY 
59135,WALLERS 
59118,WAMBRECHIES 
59380,WARHEM 
59290,WASQUEHAL 
59143,WATTEN 
59139,WATTIGNIES 
59150,WATTRELOS 
59220,WAVRECHAIN SOUS DENAIN 
59136,WAVRIN 
59119,WAZIERS 
59117,WERVICQ SUD 
59212,WIGNEHIES 
59780,WILLEMS 
59470,WORMHOUT 
59470,ZEGERSCAPPEL 
59123,ZUYDCOOTE 
60600,AGNETZ 
60000,ALLONNE 
60110,AMBLAINVILLE 
60570,ANDEVILLE 
60350,ATTICHY 
60390,AUNEUIL 
60930,BAILLEUL SUR THERAIN 
60250,BALAGNY SUR THERAIN 
60000,BEAUVAIS 
60370,BERTHECOURT 
60320,BETHISY ST PIERRE 
60820,BORAN SUR OISE 
60540,BORNEL 
60870,BRENOUILLE 
60510,BRESLES 
60120,BRETEUIL 
60840,BREUIL LE SEC 
60600,BREUIL LE VERT 
60250,BURY 
60170,CAMBRONNE LES RIBECOURT 
60290,CAUFFRY 
60730,CAUVIGNY 
60230,CHAMBLY 
60500,CHANTILLY 
60520,LA CHAPELLE EN SERVAL 
60240,CHAUMONT EN VEXIN 
60710,CHEVRIERES 
60750,CHOISY AU BAC 
60940,CINQUEUX 
60660,CIRES LES MELLO 
60280,CLAIROIX 
60600,CLERMONT 
60200,COMPIEGNE 
60580,COYE LA FORET 
60100,CREIL 
60800,CREPY EN VALOIS 
60360,CREVECOEUR LE GRAND 
60350,CUISE LA MOTTE 
60530,ERCUIS 
60110,ESCHES 
60190,ESTREES ST DENIS 
60600,FITZ JAMES 
60700,FLEURINES 
60220,FORMERIE 
60000,GOINCOURT 
60270,GOUVIEUX 
60680,GRANDFRESNOY 
60210,GRANDVILLIERS 
60640,GUISCARD 
60370,HERMES 
60880,JAUX 
60650,LACHAPELLE AUX POTS 
60610,LACROIX ST OUEN 
60330,LAGNY LE SEC 
60290,LAIGNEVILLE 
60260,LAMORLAYE 
60140,LIANCOURT 
60150,LONGUEIL ANNEL 
60126,LONGUEIL STE MARIE 
60420,MAIGNELAY MONTIGNY 
60890,MAREUIL SUR OURCQ 
60280,MARGNY LES COMPIEGNE 
60110,MERU 
60530,LE MESNIL EN THELLE 
60880,LE MEUX 
60112,MILLY SUR THERAIN 
60290,MONCHY ST ELOI 
60160,MONTATAIRE 
60250,MOUY 
60440,NANTEUIL LE HAUDOUIN 
60530,NEUILLY EN THELLE 
60290,NEUILLY SOUS CLERMONT 
60430,NOAILLES 
60180,NOGENT SUR OISE 
60400,NOYON 
60560,ORRY LA VILLE 
60350,PIERREFONDS 
60128,PLAILLY 
60330,LE PLESSIS BELLEVILLE 
60700,PONTPOINT 
60700,PONT STE MAXENCE 
60460,PRECY SUR OISE 
60290,RANTIGNY 
60190,REMY 
60490,RESSONS SUR MATZ 
60170,RIBECOURT DRESLINCOURT 
60870,RIEUX 
60700,SACY LE GRAND 
60149,ST CREPIN IBOUVILLERS 
60790,ST CREPIN IBOUVILLERS 
60730,STE GENEVIEVE 
60850,ST GERMER DE FLY 
60130,ST JUST EN CHAUSSEE 
60340,ST LEU D ESSERENT 
60740,ST MAXIMIN 
60650,ST PAUL 
60320,ST SAUVEUR 
60300,SENLIS 
60590,SERIFONTAINE 
60150,THOUROTTE 
60170,TRACY LE MONT 
60590,TRIE CHATEAU 
60350,TROSLY BREUIL 
60730,ULLY ST GEORGES 
60280,VENETTE 
60410,VERBERIE 
60550,VERNEUIL EN HALATTE 
60870,VILLERS ST PAUL 
60340,VILLERS SOUS ST LEU 
61000,ALENCON 
61200,ARGENTAN 
61100,ATHIS VAL DE ROUVRE 
61430,ATHIS VAL DE ROUVRE 
61220,BRIOUZE 
61260,CETON 
61140,RIVES D ANDAINE 
61410,RIVES D ANDAINE 
61110,SABLONS SUR HUISNE 
61250,CONDE SUR SARTHE 
61250,DAMIGNY 
61700,DOMFRONT EN POIRAIE 
61150,ECOUCHE LES VALLEES 
61200,ECOUCHE LES VALLEES 
61450,LA FERRIERE AUX ETANGS 
61470,LA FERTE EN OUCHE 
61550,LA FERTE EN OUCHE 
61410,LA FERTE MACE 
61600,LA FERTE MACE 
61100,FLERS 
61230,GACE 
61140,JUVIGNY VAL D ANDAINE 
61330,JUVIGNY VAL D ANDAINE 
61300,L AIGLE 
61100,LA LANDE PATRY 
61290,LONGNY LES VILLAGES 
61440,MESSEI 
61400,MORTAGNE AU PERCHE 
61340,PERCHE EN NOCE 
61210,PUTANGES LE LAC 
61250,ECOUVES 
61110,REMALARD EN PERCHE 
61100,ST GEORGES DES GROSEILLERS 
61000,ST GERMAIN DU CORBEIS 
61300,ST SULPICE SUR RISLE 
61600,LES MONTS D ANDAINE 
61500,SEES 
61160,GOUFFERN EN AUGE 
61200,GOUFFERN EN AUGE 
61310,GOUFFERN EN AUGE 
61140,BAGNOLES DE L ORNE NORMANDIE 
61600,BAGNOLES DE L ORNE NORMANDIE 
61130,VAL AU PERCHE 
61260,VAL AU PERCHE 
61340,VAL AU PERCHE 
61800,TINCHEBRAY BOCAGE 
61190,TOUROUVRE AU PERCHE 
61250,VALFRAMBERT 
61120,VIMOUTIERS 
62153,ABLAIN ST NAZAIRE 
62217,ACHICOURT 
62217,AGNY 
62120,AIRE SUR LA LYS 
62160,AIX NOULETTE 
62157,ALLOUAGNE 
62164,AMBLETEUSE 
62340,ANDRES 
62143,ANGRES 
62880,ANNAY 
62149,ANNEQUIN 
62232,ANNEZIN 
62223,ANZIN ST AUBIN 
62610,ARDRES 
62510,ARQUES 
62000,ARRAS 
62730,LES ATTAQUES 
62260,AUCHEL 
62770,AUCHY LES HESDIN 
62138,AUCHY LES MINES 
62370,AUDRUICQ 
62390,AUXI LE CHATEAU 
62810,AVESNES LE COMTE 
62210,AVION 
62450,BAPAUME 
62620,BARLIN 
62217,BEAURAINS 
62990,BEAURAINVILLE 
62600,BERCK 
62400,BETHUNE 
62660,BEUVRY 
62118,BIACHE ST VAAST 
62138,BILLY BERCLAU 
62420,BILLY MONTIGNY 
62575,BLENDECQUES 
62200,BOULOGNE SUR MER 
62172,BOUVIGNY BOYEFFLES 
62117,BREBIERES 
62700,BRUAY LA BUISSIERE 
62160,BULLY LES MINES 
62151,BURBURE 
62100,CALAIS 
62470,CALONNE RICOUART 
62350,CALONNE SUR LA LYS 
62470,CAMBLAIN CHATELAIN 
62176,CAMIERS 
62870,CAMPAGNE LES HESDIN 
62220,CARVIN 
62260,CAUCHY A LA TOUR 
62920,CHOCQUES 
62360,CONDETTE 
62231,COQUELLES 
62112,CORBEHEM 
62137,COULOGNE 
62970,COURCELLES LES LENS 
62710,COURRIERES 
62136,LA COUTURE 
62128,CROISILLES 
62780,CUCQ 
62149,CUINCHY 
62000,DAINVILLE 
62240,DESVRES 
62460,DIVION 
62119,DOURGES 
62138,DOUVRIN 
62320,DROCOURT 
62860,ECOURT ST QUENTIN 
62129,ECQUES 
62300,ELEU DIT LEAUWETTE 
62145,ENQUIN LEZ GUINEGATTE 
62910,EPERLECQUES 
62224,EQUIHEN PLAGE 
62380,ESQUERDES 
62400,ESSARS 
62880,ESTEVELLES 
62630,ETAPLES 
62141,EVIN MALMAISON 
62250,FERQUES 
62840,FLEURBAIX 
62232,FOUQUEREUIL 
62740,FOUQUIERES LES LENS 
62270,FREVENT 
62310,FRUGES 
62580,GIVENCHY EN GOHELLE 
62920,GONNEHEM 
62160,GRENAY 
62340,GUINES 
62940,HAILLICOURT 
62138,HAISNES 
62440,HARNES 
62570,HELFAUT 
62110,HENIN BEAUMONT 
62530,HERSIN COUPIGNY 
62140,HESDIN LA FORET 
62360,HESDIN L ABBE 
62232,HINGES 
62150,HOUDAIN 
62410,HULLUCH 
62330,ISBERGUES 
62122,LABEUVRIERE 
62113,LABOURSE 
62122,LAPUGNOY 
62840,LAVENTIE 
62790,LEFOREST 
62300,LENS 
62136,LESTREM 
62850,LICQUES 
62800,LIEVIN 
62190,LILLERS 
62400,LOCON 
62218,LOISON SOUS LENS 
62240,LONGFOSSE 
62219,LONGUENESSE 
62750,LOOS EN GOHELLE 
62840,LORGIES 
62380,LUMBRES 
62620,MAISNIL LES RUITZ 
62120,MAMETZ 
62730,MARCK 
62540,MARLES LES MINES 
62161,MAROEUIL 
62250,MARQUISE 
62670,MAZINGARBE 
62680,MERICOURT 
62155,MERLIMONT 
62410,MEURCHIN 
62640,MONTIGNY EN GOHELLE 
62170,MONTREUIL SUR MER 
62152,NEUFCHATEL HARDELOT 
62580,NEUVILLE ST VAAST 
62290,NOEUX LES MINES 
62370,NORTKERQUE 
62950,NOYELLES GODAULT 
62980,NOYELLES LES VERMELLES 
62221,NOYELLES SOUS LENS 
62590,OIGNIES 
62230,OUTREAU 
62215,OYE PLAGE 
62550,PERNES 
62880,PONT A VENDIN 
62480,LE PORTEL 
62120,RACQUINGHEM 
62180,RANG DU FLIERS 
62720,RETY 
62136,RICHEBOURG 
62720,RINXENT 
62120,ROQUETOIRE 
62320,ROUVROY 
62620,RUITZ 
62370,RUMINGHEM 
62113,SAILLY LABOURSE 
62840,SAILLY SUR LA LYS 
62114,SAINS EN GOHELLE 
62223,STE CATHERINE 
62360,ST ETIENNE AU MONT 
62370,ST FOLQUIN 
62223,ST LAURENT BLANGY 
62360,ST LEONARD 
62370,STE MARIE KERQUE 
62500,ST MARTIN LEZ TATINGHEM 
62280,ST MARTIN BOULOGNE 
62223,ST NICOLAS 
62500,ST OMER 
62130,ST POL SUR TERNOISE 
62350,ST VENANT 
62430,SALLAUMINES 
62830,SAMER 
62231,SANGATTE 
62153,SOUCHEZ 
62217,TILLOY LES MOFFLAINES 
62520,LE TOUQUET PARIS PLAGE 
62232,VENDIN LES BETHUNE 
62880,VENDIN LE VIEIL 
62980,VERMELLES 
62113,VERQUIGNEUL 
62131,VERQUIN 
62180,VERTON 
62580,VIMY 
62138,VIOLAINES 
62490,VITRY EN ARTOIS 
62930,WIMEREUX 
62126,WIMILLE 
62410,WINGLES 
62570,WIZERNES 
62370,ZUTKERQUE 
62820,LIBERCOURT 
62360,LA CAPELLE LES BOULOGNE 
63260,AIGUEPERSE 
63600,AMBERT 
63770,LES ANCIZES COMPS 
63220,ARLANC 
63170,AUBIERE 
63510,AULNAT 
63570,AUZAT LA COMBELLE 
63970,AYDAT 
63110,BEAUMONT 
63116,BEAUREGARD L EVEQUE 
63160,BILLOM 
63112,BLANZAT 
63150,LA BOURBOULE 
63570,BRASSAC LES MINES 
63118,CEBAZAT 
63250,CELLES SUR DUROLLE 
63670,LE CENDRE 
63122,CEYRAT 
63400,CHAMALIERES 
63450,CHANONAT 
63720,CHAPPES 
63410,CHARBONNIERES LES VARENNES 
63119,CHATEAUGAY 
63140,CHATEL GUYON 
63117,CHAURIAT 
63000,CLERMONT FERRAND 
63100,CLERMONT FERRAND 
63460,COMBRONDE 
63800,COURNON D AUVERGNE 
63120,COURPIERE 
63830,DURTOL 
63720,ENNEZAT 
63530,ENVAL 
63360,GERZAT 
63500,ISSOIRE 
63370,LEMPDES 
63190,LEZOUX 
63350,MARINGUES 
63430,LES MARTRES D ARTIERE 
63730,LES MARTRES DE VEYRE 
63200,MENETROL 
63111,MUR SUR ALLIER 
63115,MUR SUR ALLIER 
63730,MIREFLEURS 
63650,LA MONNERIE LE MONTEL 
63200,CHAMBARON SUR MORGE 
63200,MOZAC 
63830,NOHANENT 
63670,ORCET 
63870,ORCINES 
63190,ORLEAT 
63170,PERIGNAT LES SARLIEVE 
63920,PESCHADOIRES 
63730,PLAUZAT 
63430,PONT DU CHATEAU 
63290,PUY GUILLAUME 
63310,RANDAN 
63200,RIOM 
63670,LA ROCHE BLANCHE 
63540,ROMAGNAT 
63130,ROYAT 
63450,ST AMANT TALLENDE 
63360,ST BEAUZIRE 
63200,ST BONNET PRES RIOM 
63700,ST ELOY LES MINES 
63122,ST GENES CHAMPANELLE 
63780,ST GEORGES DE MONS 
63340,ST GERMAIN LEMBRON 
63230,ST OURS 
63550,ST REMY SUR DUROLLE 
63530,SAYAT 
63450,TALLENDE 
63300,THIERS 
63910,VERTAIZON 
63960,VEYRE MONTON 
63270,VIC LE COMTE 
63530,VOLVIC 
64210,AHETZE 
64600,ANGLET 
64210,ARBONNE 
64200,ARCANGUES 
64370,ARTHEZ DE BEARN 
64230,ARTIGUELOUVE 
64170,ARTIX 
64260,ARUDY 
64310,ASCAIN 
64510,ASSAT 
64800,ASSON 
64520,BARDOS 
64200,BASSUSSARRY 
64100,BAYONNE 
64800,BENEJACQ 
64200,BIARRITZ 
64210,BIDART 
64140,BILLERE 
64320,BIZANOS 
64510,BORDES 
64340,BOUCAU 
64240,BRISCOUS 
64160,BUROS 
64250,CAMBO LES BAINS 
64500,CIBOURE 
64800,COARRAZE 
64230,DENGUIN 
64250,ESPELETTE 
64290,GAN 
64110,GELOS 
64530,GER 
64240,HASPARREN 
64700,HENDAYE 
64320,IDRON 
64250,ITXASSOU 
64110,JURANCON 
64990,LAHONCE 
64480,LARRESSORE 
64290,LASSEUBE 
64230,LESCAR 
64140,LONS 
64130,MAULEON LICHARRE 
64110,MAZERES LEZONS 
64360,MONEIN 
64121,MONTARDON 
64160,MORLAAS 
64990,MOUGUERRE 
64150,MOURENX 
64450,NAVAILLES ANGOS 
64800,NAY 
64420,NOUSTY 
64400,OLORON STE MARIE 
64300,ORTHEZ 
64320,OUSSE 
64000,PAU 
64230,POEY DE LESCAR 
64530,PONTACQ 
64430,ST ETIENNE DE BAIGORRY 
64500,ST JEAN DE LUZ 
64120,ST PALAIS 
64310,ST PEE SUR NIVELLE 
64990,ST PIERRE D IRUBE 
64270,SALIES DE BEARN 
64310,SARE 
64230,SAUVAGNON 
64121,SERRES CASTET 
64420,SOUMOULOU 
64250,SOURAIDE 
64990,URCUIT 
64122,URRUGNE 
64700,URRUGNE 
64240,URT 
64480,USTARITZ 
64990,VILLEFRANQUE 
65400,ARGELES GAZOST 
65800,AUREILHAN 
65200,BAGNERES DE BIGORRE 
65710,BAGNERES DE BIGORRE 
65690,BARBAZAN DEBAT 
65460,BAZET 
65320,BORDERES SUR L ECHEZ 
65420,IBOS 
65290,JUILLAN 
65310,LALOUBERE 
65300,LANNEMEZAN 
65100,LOURDES 
65700,MAUBOURGUET 
65310,ODOS 
65800,ORLEIX 
65380,OSSUN 
65600,SEMEAC 
65430,SOUES 
65000,TARBES 
65500,VIC EN BIGORRE 
66200,ALENYA 
66110,AMELIE LES BAINS PALALDA 
66700,ARGELES SUR MER 
66150,ARLES SUR TECH 
66670,BAGES 
66540,BAHO 
66390,BAIXAS 
66650,BANYULS SUR MER 
66420,LE BARCARES 
66430,BOMPAS 
66160,LE BOULOU 
66620,BROUILLA 
66330,CABESTANY 
66140,CANET EN ROUSSILLON 
66680,CANOHES 
66400,CERET 
66530,CLAIRA 
66190,COLLIOURE 
66550,CORNEILLA LA RIVIERE 
66200,CORNEILLA DEL VERCOL 
66200,ELNE 
66600,ESPIRA DE L AGLY 
66310,ESTAGEL 
66130,ILLE SUR TET 
66740,LAROQUE DES ALBERES 
66200,LATOUR BAS ELNE 
66300,LLUPIA 
66480,MAUREILLAS LAS ILLAS 
66170,MILLAS 
66200,MONTESCOT 
66120,FONT ROMEU ODEILLO VIA 
66560,ORTAFFA 
66690,PALAU DEL VIDRE 
66000,PERPIGNAN 
66100,PERPIGNAN 
66600,PEYRESTORTES 
66370,PEZILLA LA RIVIERE 
66380,PIA 
66450,POLLESTRES 
66300,PONTEILLA 
66660,PORT VENDRES 
66500,PRADES 
66600,RIVESALTES 
66690,ST ANDRE 
66750,ST CYPRIEN 
66240,ST ESTEVE 
66170,ST FELIU D AVALL 
66740,ST GENIS DES FONTAINES 
66510,ST HIPPOLYTE 
66300,ST JEAN LASSEILLE 
66490,ST JEAN PLA DE CORTS 
66250,ST LAURENT DE LA SALANQUE 
66470,STE MARIE LA MER 
66570,ST NAZAIRE 
66220,ST PAUL DE FENOUILLET 
66280,SALEILLES 
66600,SALSES LE CHATEAU 
66270,LE SOLER 
66690,SOREDE 
66200,THEZA 
66300,THUIR 
66440,TORREILLES 
66350,TOULOUGES 
66300,TROUILLAS 
66410,VILLELONGUE DE LA SALANQUE 
66740,VILLELONGUE DELS MONTS 
66180,VILLENEUVE DE LA RAHO 
66320,VINCA 
67204,ACHENHEIM 
67310,SOMMERAU 
67440,SOMMERAU 
67140,ANDLAU 
67140,BARR 
67930,BEINHEIM 
67230,BENFELD 
67370,BERSTETT 
67800,BISCHHEIM 
67870,BISCHOFFSHEIM 
67240,BISCHWILLER 
67530,BOERSCH 
67330,BOUXWILLER 
67130,LA BROQUE 
67570,LA BROQUE 
67170,BRUMATH 
67730,CHATENOIS 
67120,DACHSTEIN 
67650,DAMBACH LA VILLE 
67490,DETTWILLER 
67430,DIEMERINGEN 
67190,DINSHEIM SUR BRUCHE 
67120,DORLISHEIM 
67410,DRUSENHEIM 
67120,DUPPIGHEIM 
67120,DUTTLENHEIM 
67600,EBERSHEIM 
67201,ECKBOLSHEIM 
67960,ENTZHEIM 
67680,EPFIG 
67120,ERNOLSHEIM BRUCHE 
67150,ERSTEIN 
67114,ESCHAU 
67640,FEGERSHEIM 
67117,FURDENHEIM 
67760,GAMBSHEIM 
67118,GEISPOLSHEIM 
67150,GERSTHEIM 
67170,GEUDERTHEIM 
67190,GRESSWILLER 
67240,GRIES 
67870,GRIESHEIM PRES MOLSHEIM 
67110,GUNDERSHOFFEN 
67500,HAGUENAU 
67980,HANGENBIETEN 
67690,HATTEN 
67260,HERBITZHEIM 
67850,HERRLISHEIM 
67600,HILSENHEIM 
67150,HINDISHEIM 
67270,HOCHFELDEN 
67800,HOENHEIM 
67720,HOERDT 
67810,HOLTZHEIM 
67230,HUTTENHEIM 
67400,ILLKIRCH GRAFFENSTADEN 
67340,INGWILLER 
67117,ITTENHEIM 
67240,KALTENHOUSE 
67840,KILSTETT 
67600,KINTZHEIM 
67880,KRAUTERGERSHEIM 
67450,LAMPERTHEIM 
67630,LAUTERBOURG 
67510,LEMBACH 
67380,LINGOLSHEIM 
