idRepas,codePostal,ville,AdressePart,idGroupe,dateReu,nomReu 
13,45150,JARGEAU,85721 alle Jessica,6524524474,1976-07-15 03:33:57,Reunion du 1976-07-15 03:33:57 
8,87700,AIXE SUR VIENNE,91288 alle Gilbert Suite 975,6226286578,2013-02-27 09:17:02,Reunion du 2013-02-27 09:17:02 
6,57320,BOUZONVILLE,9568 boulevard Benoit Suite 341,9081404452,1975-03-16 01:36:14,Reunion du 1975-03-16 01:36:14 
7,91540,ORMOY,967 alle Rodrigue Apt. 275,5317614257,2003-11-03 16:28:36,Reunion du 2003-11-03 16:28:36 
9,80160,CONTY,900 montee Alexandra Suite 390,6652353540,1980-05-06 11:30:25,Reunion du 1980-05-06 11:30:25 
16,2520,FLAVY LE MARTEL,99350 avenue Hugues,6226286578,1996-08-01 07:15:38,Reunion du 1996-08-01 07:15:38 
12,40110,MORCENX LA NOUVELLE,411 rue Hugues Suite 188,6409209321,1985-04-22 07:39:55,Reunion du 1985-04-22 07:39:55 
10,35530,SERVON SUR VILAINE,715 rang Monique,1884335769,1979-07-28 11:56:22,Reunion du 1979-07-28 11:56:22 
11,28130,MAINTENON,656 boulevard Martineau Suite 403,9345443347,2005-06-20 02:05:31,Reunion du 2005-06-20 02:05:31 
8,57510,PUTTELANGE AUX LACS,712 rang Ferland,6482736693,1997-05-22 07:44:42,Reunion du 1997-05-22 07:44:42 
10,38190,BERNIN,6480 boulevard Monique Apt. 547,6652353540,1998-09-26 17:59:53,Reunion du 1998-09-26 17:59:53 
12,17640,VAUX SUR MER,714 route Colette,6226286578,1974-11-19 21:21:19,Reunion du 1974-11-19 21:21:19 
8,84740,VELLERON,338 avenue Emilie,3912240824,1987-02-03 21:38:15,Reunion du 1987-02-03 21:38:15 
7,14740,THUE ET MUE,320 rang Dupont Apt. 364,6107447225,2012-09-24 14:08:46,Reunion du 2012-09-24 14:08:46 
9,45430,CHECY,99559 montee Josette,8327438619,2017-04-08 22:54:18,Reunion du 2017-04-08 22:54:18 
13,28190,FONTAINE LA GUYON,6829 alle Houle,6409209321,1985-03-20 09:27:30,Reunion du 1985-03-20 09:27:30 
8,77860,COUILLY PONT AUX DAMES,182 montee Elisabeth Suite 668,3354519176,2006-03-05 18:52:50,Reunion du 2006-03-05 18:52:50 
14,40990,MEES,0090 rang Simard Suite 668,4329907898,1984-06-12 20:57:56,Reunion du 1984-06-12 20:57:56 
14,29920,NEVEZ,067 boulevard Simard Suite 977,9772259817,1975-10-20 01:58:02,Reunion du 1975-10-20 01:58:02 
9,59990,SAULTAIN,77902 rue Hugues,9136157822,1977-02-03 23:22:23,Reunion du 1977-02-03 23:22:23 
10,78250,HARDRICOURT,2321 rue St-Jean,2889646542,2019-07-08 16:59:42,Reunion du 2019-07-08 16:59:42 
6,63600,AMBERT,363 montee Gravel,6409209321,2021-03-07 22:01:54,Reunion du 2021-03-07 22:01:54 
10,94520,PERIGNY,573 rang Audet Suite 901,5522611944,2002-01-26 01:19:54,Reunion du 2002-01-26 01:19:54 
8,15100,ST FLOUR,908 avenue Jacqueline Suite 491,9081404452,2000-11-29 01:39:54,Reunion du 2000-11-29 01:39:54 
9,14480,CREULLY SUR SEULLES,3169 avenue Nicole Suite 798,5268366689,1975-02-01 22:26:05,Reunion du 1975-02-01 22:26:05 
8,72360,MAYET,379 rue Beaudoin,9772259817,2004-09-18 21:21:57,Reunion du 2004-09-18 21:21:57 
13,73100,MOUXY,411 boulevard Sebastien Apt. 160,1475069144,1978-12-05 11:49:43,Reunion du 1978-12-05 11:49:43 
10,43200,LAPTE,652 rue Martine Apt. 913,8351956776,1991-04-30 16:06:41,Reunion du 1991-04-30 16:06:41 
10,44730,ST MICHEL CHEF CHEF,7849 chemin Sarah,7745771295,2014-08-10 10:49:23,Reunion du 2014-08-10 10:49:23 
10,83400,HYERES,69631 boulevard Denis,5535668565,2005-04-17 04:04:50,Reunion du 2005-04-17 04:04:50 
11,45770,SARAN,401 boulevard Gilles Apt. 194,9296590880,2014-03-05 12:34:30,Reunion du 2014-03-05 12:34:30 
5,29800,LANDERNEAU,96338 chemin Charette Apt. 751,4027437735,1976-03-26 16:41:39,Reunion du 1976-03-26 16:41:39 
4,64122,URRUGNE,696 rang Doucet Apt. 312,4329907898,2004-01-05 06:12:48,Reunion du 2004-01-05 06:12:48 
12,59940,ESTAIRES,1310 avenue Julie,3978710794,2002-03-16 18:25:51,Reunion du 2002-03-16 18:25:51 
13,97200,FORT DE FRANCE,2638 chemin Ferland,7480638850,1998-04-26 09:28:40,Reunion du 1998-04-26 09:28:40 
6,83630,REGUSSE,9988 alle Marguerite,1043298550,1989-08-09 07:33:58,Reunion du 1989-08-09 07:33:58 
8,76550,HAUTOT SUR MER,78479 rue Genevieve,7745771295,2025-07-01 14:44:30,Reunion du 2025-07-01 14:44:30 
12,28410,ABONDANT,844 montee Boutin Apt. 432,2889646542,1987-01-03 12:16:31,Reunion du 1987-01-03 12:16:31 
10,74140,CHENS SUR LEMAN,075 montee Robert Apt. 456,4930806878,1988-10-02 06:21:59,Reunion du 1988-10-02 06:21:59 
5,27500,PONT AUDEMER,8985 chemin Menard Apt. 163,9395817475,2014-04-06 11:27:43,Reunion du 2014-04-06 11:27:43 
2,26790,SUZE LA ROUSSE,91719 rue Jeannine,9296590880,2017-06-27 05:49:50,Reunion du 2017-06-27 05:49:50 
12,77910,VARREDDES,744 boulevard Mathilde Apt. 679,6431002787,1976-02-16 15:20:44,Reunion du 1976-02-16 15:20:44 
6,83560,RIANS,656 route Martin Apt. 673,3912240824,2023-12-30 02:56:57,Reunion du 2023-12-30 02:56:57 
7,55100,VERDUN,8713 rue Olivier Suite 501,8397930702,1987-05-28 13:00:40,Reunion du 1987-05-28 13:00:40 
10,31620,FRONTON,87827 rue Duguay,8410246458,2004-05-12 08:58:23,Reunion du 2004-05-12 08:58:23 
9,94440,SANTENY,7637 boulevard Girard Apt. 888,5505889026,2005-06-28 07:10:13,Reunion du 2005-06-28 07:10:13 
9,3110,ST REMY EN ROLLAT,599 montee Mathieu Suite 463,2889646542,1983-01-14 02:13:38,Reunion du 1983-01-14 02:13:38 
9,38090,VILLEFONTAINE,8092 montee Bolduc Suite 807,5835370057,2005-07-25 23:48:22,Reunion du 2005-07-25 23:48:22 
4,42470,ST SYMPHORIEN DE LAY,4969 rang Elisabeth,5505889026,2018-03-07 07:34:55,Reunion du 2018-03-07 07:34:55 
8,87510,ST JOUVENT,50020 montee Boivin Suite 681,9081404452,1974-05-15 06:52:25,Reunion du 1974-05-15 06:52:25 
10,17230,CHARRON,010 alle Doucet Suite 609,7372637477,1975-12-25 09:14:09,Reunion du 1975-12-25 09:14:09 
4,93310,LE PRE ST GERVAIS,98495 rue Boily Suite 751,9345443347,2016-06-16 20:45:55,Reunion du 2016-06-16 20:45:55 
8,59195,HERIN,3518 boulevard Trepanier,7905312397,2012-01-13 08:04:37,Reunion du 2012-01-13 08:04:37 
7,3200,LE VERNET,0663 rang Daniel Apt. 775,1510243792,2023-08-22 05:11:26,Reunion du 2023-08-22 05:11:26 
10,27460,IGOVILLE,4282 montee Gregoire,2889646542,2001-02-19 00:29:30,Reunion du 2001-02-19 00:29:30 
13,34150,ANIANE,21016 alle Brunet,6524524474,2009-06-08 04:11:23,Reunion du 2009-06-08 04:11:23 
15,88250,LA BRESSE,135 boulevard Arthur,5739797584,2014-03-18 00:40:52,Reunion du 2014-03-18 00:40:52 
7,92200,NEUILLY SUR SEINE,66147 chemin Alain,1365844017,1986-07-19 15:02:33,Reunion du 1986-07-19 15:02:33 
7,88420,MOYENMOUTIER,66863 alle Harvey,2102967717,1984-10-01 01:33:23,Reunion du 1984-10-01 01:33:23 
15,14210,THUE ET MUE,859 montee Legault,9815365565,2007-11-16 15:55:39,Reunion du 2007-11-16 15:55:39 
6,34440,NISSAN LEZ ENSERUNE,0600 avenue Lessard,4027437735,2010-06-07 15:13:42,Reunion du 2010-06-07 15:13:42 
2,59237,VERLINGHEM,2499 rue Laetitia Apt. 988,2283675638,2010-04-18 13:23:48,Reunion du 2010-04-18 13:23:48 
8,59250,HALLUIN,4286 alle Hugues,1043298550,2017-02-01 22:30:04,Reunion du 2017-02-01 22:30:04 
12,59320,HAUBOURDIN,423 boulevard Roger Apt. 373,5317614257,1981-01-14 14:49:24,Reunion du 1981-01-14 14:49:24 
4,59130,LAMBERSART,97797 alle Jacques,5864148311,1984-07-14 01:53:19,Reunion du 1984-07-14 01:53:19 
11,69360,TERNAY,767 chemin Philippe Suite 870,9265611153,1980-11-10 10:22:16,Reunion du 1980-11-10 10:22:16 
17,79800,LA MOTHE ST HERAY,5542 rang Georges Apt. 615,7415169630,1984-01-25 05:33:57,Reunion du 1984-01-25 05:33:57 
11,48130,PEYRE EN AUBRAC,40232 alle Tardif Apt. 037,8674004182,2017-06-16 07:01:13,Reunion du 2017-06-16 07:01:13 
12,19360,COSNAC,29001 alle Florence,7798517131,1976-10-07 01:51:00,Reunion du 1976-10-07 01:51:00 
12,62290,NOEUX LES MINES,776 alle William,2238302833,2017-02-15 06:02:35,Reunion du 2017-02-15 06:02:35 
6,1310,POLLIAT,9414 avenue Renee,5317614257,1970-12-27 21:38:51,Reunion du 1970-12-27 21:38:51 
7,10450,BREVIANDES,5918 rue Villeneuve Suite 988,2283675638,2016-05-27 10:36:40,Reunion du 2016-05-27 10:36:40 
10,83680,LA GARDE FREINET,88369 chemin Piche Suite 993,2283675638,1982-09-22 23:48:37,Reunion du 1982-09-22 23:48:37 
10,14740,ROTS,482 montee Beaudry,9815365565,2009-09-05 17:02:19,Reunion du 2009-09-05 17:02:19 
5,29780,PLOUHINEC,1419 route Astrid Suite 264,6284971772,2026-03-22 13:06:38,Reunion du 2026-03-22 13:06:38 
15,93350,LE BOURGET,22901 rue Beatrice Suite 587,2238302833,1989-03-24 04:38:29,Reunion du 1989-03-24 04:38:29 
13,6550,LA ROQUETTE SUR SIAGNE,5465 chemin Marcelle,6434478938,1991-04-25 14:08:41,Reunion du 1991-04-25 14:08:41 
14,79110,CHEF BOUTONNE,7995 alle Blouin,8410246458,2019-06-21 03:47:58,Reunion du 2019-06-21 03:47:58 
8,38450,LE GUA,3977 rue Penelope Suite 907,6434478938,1971-11-25 02:17:18,Reunion du 1971-11-25 02:17:18 
6,33360,LATRESNE,7071 avenue Brigitte Suite 089,6555942212,2007-07-11 23:52:40,Reunion du 2007-07-11 23:52:40 
10,1400,CHATILLON SUR CHALARONNE,44465 avenue St-Jean,4027437735,1972-06-13 01:49:57,Reunion du 1972-06-13 01:49:57 
2,24100,BERGERAC,79425 route Fillion Suite 278,4042598904,2022-08-02 03:43:09,Reunion du 2022-08-02 03:43:09 
5,59430,DUNKERQUE,97469 rue Olivier,2561452212,1989-06-20 18:32:35,Reunion du 1989-06-20 18:32:35 
12,44330,LA REGRIPPIERE,948 rang Smith Suite 997,6905632953,1987-08-22 06:00:28,Reunion du 1987-08-22 06:00:28 
9,88200,DOMMARTIN LES REMIREMONT,58906 rue Bouchard,1884335769,2002-08-09 04:42:01,Reunion du 2002-08-09 04:42:01 
5,61190,TOUROUVRE AU PERCHE,24341 rue Mercier Suite 684,2561452212,1979-05-01 15:13:35,Reunion du 1979-05-01 15:13:35 
7,60600,AGNETZ,6073 route Agnes Suite 005,1261049603,1992-09-09 13:17:27,Reunion du 1992-09-09 13:17:27 
14,54640,TUCQUEGNIEUX,8978 rue Penelope Apt. 756,7203661240,1970-11-21 13:00:42,Reunion du 1970-11-21 13:00:42 
9,22830,PLOUASNE,972 montee Emma,4018507162,2006-10-02 23:08:53,Reunion du 2006-10-02 23:08:53 
16,38440,CHATONNAY,827 boulevard Richard,1365844017,2003-01-16 00:19:51,Reunion du 2003-01-16 00:19:51 
12,29250,PLOUGOULM,642 rue Morin Suite 874,6107447225,2022-01-14 19:01:51,Reunion du 2022-01-14 19:01:51 
11,49250,BEAUFORT EN ANJOU,6651 rang Sebastien Suite 518,3740641722,2022-01-31 02:48:10,Reunion du 2022-01-31 02:48:10 
9,14250,TILLY SUR SEULLES,3424 alle Catherine Apt. 833,8351956776,1984-11-09 07:25:42,Reunion du 1984-11-09 07:25:42 
12,72650,LA BAZOGE,28315 chemin Raymond Suite 265,3740641722,1994-04-04 16:04:32,Reunion du 1994-04-04 16:04:32 
5,1140,THOISSEY,072 montee Genevieve,3614367566,2019-12-30 07:54:06,Reunion du 2019-12-30 07:54:06 
2,91700,STE GENEVIEVE DES BOIS,17613 montee Yves Apt. 726,5135902227,2007-11-20 08:46:22,Reunion du 2007-11-20 08:46:22 
7,40200,MIMIZAN,554 rang Timothee Suite 690,2800985924,2021-01-11 01:52:32,Reunion du 2021-01-11 01:52:32 
15,66410,VILLELONGUE DE LA SALANQUE,612 rue Gervais Suite 032,5268366689,1976-04-06 18:38:27,Reunion du 1976-04-06 18:38:27 
7,79150,ARGENTONNAY,98567 montee Alain Apt. 833,6905632953,1975-04-05 08:10:05,Reunion du 1975-04-05 08:10:05 
14,37230,PERNAY,32611 chemin Brigitte Suite 605,6226286578,2012-08-26 11:19:32,Reunion du 2012-08-26 11:19:32 
9,72400,LA FERTE BERNARD,1470 route Manon Apt. 192,7480638850,2004-08-15 21:42:37,Reunion du 2004-08-15 21:42:37 
2,26120,MONTELIER,119 avenue Leblanc Apt. 490,2800985924,1970-06-28 14:20:14,Reunion du 1970-06-28 14:20:14 
12,38590,BREZINS,6028 montee Therrien,7203661240,1976-08-06 14:34:21,Reunion du 1976-08-06 14:34:21 
10,1160,PRIAY,73459 avenue Arthur,4042598904,2017-06-21 18:10:57,Reunion du 2017-06-21 18:10:57 
6,69700,BEAUVALLON,595 boulevard Susanne,4930806878,1984-10-09 20:07:03,Reunion du 1984-10-09 20:07:03 
8,81990,CUNAC,57151 alle Dupont,3152799581,1987-01-14 14:40:17,Reunion du 1987-01-14 14:40:17 
7,63530,SAYAT,7420 boulevard Gagnon,6431002787,1974-04-23 08:23:24,Reunion du 1974-04-23 08:23:24 
10,24110,ST LEON SUR L ISLE,464 chemin Lamontagne,5505889026,1987-08-03 07:38:36,Reunion du 1987-08-03 07:38:36 
10,14120,MONDEVILLE,965 boulevard Vezina Suite 101,8327438619,1994-11-08 15:48:39,Reunion du 1994-11-08 15:48:39 
16,26790,ROCHEGUDE,457 avenue Gagnon Suite 398,6409209321,1977-05-29 05:00:48,Reunion du 1977-05-29 05:00:48 
9,34600,HEREPIAN,5064 rue Beaudry Suite 579,6107447225,1985-01-09 00:36:23,Reunion du 1985-01-09 00:36:23 
5,97234,FORT DE FRANCE,565 route Pilon,6226286578,1970-08-18 06:31:50,Reunion du 1970-08-18 06:31:50 
2,44400,REZE,982 montee Chouinard,6107447225,2021-12-08 23:28:49,Reunion du 2021-12-08 23:28:49 
6,59210,COUDEKERQUE BRANCHE,226 boulevard Gagne,6591629021,2005-04-01 10:11:23,Reunion du 2005-04-01 10:11:23 
10,95300,PONTOISE,723 rue Therese Apt. 646,5739797584,2001-05-03 07:29:23,Reunion du 2001-05-03 07:29:23 
5,6600,ANTIBES,74727 boulevard Antoine Apt. 520,1043298550,2025-05-15 23:15:00,Reunion du 2025-05-15 23:15:00 
8,67202,WOLFISHEIM,18203 avenue Lussier,9956903268,2016-04-17 02:41:00,Reunion du 2016-04-17 02:41:00 
5,63600,AMBERT,96860 alle Martin,4180548101,2009-03-24 17:17:29,Reunion du 2009-03-24 17:17:29 
4,29820,BOHARS,316 chemin Labbe Apt. 752,2889646542,2006-03-15 09:00:57,Reunion du 2006-03-15 09:00:57 
8,92230,GENNEVILLIERS,24245 rue Auger,7111022030,2000-12-16 11:57:31,Reunion du 2000-12-16 11:57:31 
8,67650,DAMBACH LA VILLE,23511 montee Juliette,5317614257,2013-08-06 07:23:03,Reunion du 2013-08-06 07:23:03 
0,33450,MONTUSSAN,75777 boulevard Demers,9547573045,1984-02-11 11:46:12,Reunion du 1984-02-11 11:46:12 
14,85200,DOIX LES FONTAINES,88235 rue Simone,8674004182,2003-02-01 23:52:41,Reunion du 2003-02-01 23:52:41 
10,78710,ROSNY SUR SEINE,102 rang Boisvert,7480638850,2006-04-19 14:29:01,Reunion du 2006-04-19 14:29:01 
9,65700,MAUBOURGUET,77295 rue Vincent Suite 866,6099325542,1985-06-09 00:02:56,Reunion du 1985-06-09 00:02:56 
13,29120,PONT L ABBE,124 route Denis,4068143704,1970-10-30 17:07:12,Reunion du 1970-10-30 17:07:12 
8,66180,VILLENEUVE DE LA RAHO,16383 chemin Prevost,4747465367,2002-12-08 12:09:39,Reunion du 2002-12-08 12:09:39 
8,14400,ST VIGOR LE GRAND,4110 route Aurelie,1261049603,1974-06-07 23:30:30,Reunion du 1974-06-07 23:30:30 
8,53410,PORT BRILLET,026 avenue Roy,6175782848,2023-08-09 00:25:59,Reunion du 2023-08-09 00:25:59 
6,49680,VIVY,468 rue Juliette Apt. 834,6175782848,1993-05-27 10:29:54,Reunion du 1993-05-27 10:29:54 
8,78450,CHAVENAY,915 rue Laurence,4198575360,1991-05-14 19:32:09,Reunion du 1991-05-14 19:32:09 
1,45520,CERCOTTES,499 rue Edith,4180548101,1983-04-30 01:13:20,Reunion du 1983-04-30 01:13:20 
5,44690,LA HAIE FOUASSIERE,33730 route Villeneuve Suite 309,6434478938,2022-07-10 22:25:10,Reunion du 2022-07-10 22:25:10 
4,29140,ROSPORDEN,31289 rue Marguerite Suite 463,6482736693,2026-03-07 17:10:03,Reunion du 2026-03-07 17:10:03 
11,61250,ECOUVES,823 avenue Marchand Apt. 345,9136157822,1974-08-31 05:58:19,Reunion du 1974-08-31 05:58:19 
9,33470,LE TEICH,4542 rue Charles Apt. 248,3152799581,2020-06-12 08:57:00,Reunion du 2020-06-12 08:57:00 
9,33220,PORT STE FOY ET PONCHAPT,3271 route Benoit,2889646542,1996-03-15 10:34:44,Reunion du 1996-03-15 10:34:44 
7,38570,TENCIN,59927 rang Charette Apt. 486,2238302833,2013-07-10 00:06:30,Reunion du 2013-07-10 00:06:30 
5,26130,ST PAUL TROIS CHATEAUX,88676 rang Francois Suite 528,9903337123,1978-04-27 22:06:41,Reunion du 1978-04-27 22:06:41 
10,45230,CHATILLON COLIGNY,4021 montee Therese Suite 746,6652353540,2015-02-10 21:05:22,Reunion du 2015-02-10 21:05:22 
13,13670,ST ANDIOL,143 chemin Picard Suite 646,6107447225,2022-09-26 06:41:49,Reunion du 2022-09-26 06:41:49 
14,56560,GUISCRIFF,0667 avenue Bergeron Suite 727,3978710794,2015-05-21 12:18:04,Reunion du 2015-05-21 12:18:04 
1,13490,JOUQUES,11895 rue Elise Suite 040,5535668565,2014-03-01 11:47:00,Reunion du 2014-03-01 11:47:00 
12,77170,SERVON,945 montee Dumas,5522611944,2008-04-20 18:50:58,Reunion du 2008-04-20 18:50:58 
6,33350,CASTILLON LA BATAILLE,6799 route Bedard,3978710794,2002-06-21 07:07:06,Reunion du 2002-06-21 07:07:06 
12,35160,TALENSAC,893 montee Trepanier,9902069379,2009-06-17 12:17:35,Reunion du 2009-06-17 12:17:35 
0,47700,CASTELJALOUX,645 boulevard Gregoire Apt. 798,2066876245,2007-07-07 23:59:09,Reunion du 2007-07-07 23:59:09 
13,47200,MARMANDE,3765 rue Gingras,5535668565,1980-12-02 03:37:44,Reunion du 1980-12-02 03:37:44 
10,78114,MAGNY LES HAMEAUX,66425 boulevard Colette Suite 042,9013394443,1993-05-24 22:20:22,Reunion du 1993-05-24 22:20:22 
11,24100,CREYSSE,136 rang Lavigne Apt. 242,5135902227,1972-11-16 11:55:09,Reunion du 1972-11-16 11:55:09 
7,62155,MERLIMONT,4337 rue Xavier,8327438619,2006-06-16 00:28:52,Reunion du 2006-06-16 00:28:52 
15,95870,BEZONS,8440 avenue Leduc Suite 285,4433176601,2010-01-27 12:06:59,Reunion du 2010-01-27 12:06:59 
8,69530,BRIGNAIS,2786 route Louis,6591629021,2011-06-17 19:09:55,Reunion du 2011-06-17 19:09:55 
12,29120,PONT L ABBE,860 rang Bilodeau Suite 815,9296590880,2000-01-07 02:21:57,Reunion du 2000-01-07 02:21:57 
5,73100,AIX LES BAINS,21115 avenue Vallee,2333782430,1992-07-13 00:55:35,Reunion du 1992-07-13 00:55:35 
2,49770,LONGUENEE EN ANJOU,057 montee Edouard,7146957910,1973-03-10 14:44:39,Reunion du 1973-03-10 14:44:39 
9,49630,MAZE MILON,208 boulevard Racine,6175782848,1977-12-22 02:22:24,Reunion du 1977-12-22 02:22:24 
7,38730,VAL DE VIRIEU,68487 chemin Cloutier,7203661240,2004-07-08 07:20:14,Reunion du 2004-07-08 07:20:14 
8,13960,SAUSSET LES PINS,446 rue Germain,9265611153,1998-01-07 04:26:07,Reunion du 1998-01-07 04:26:07 
9,57490,L HOPITAL,780 montee Clemence Apt. 459,9265611153,2006-01-12 00:12:02,Reunion du 2006-01-12 00:12:02 
10,60870,BRENOUILLE,649 route Joseph,7798517131,2003-05-24 02:48:13,Reunion du 2003-05-24 02:48:13 
13,78420,CARRIERES SUR SEINE,98169 rue Arsenault,7745771295,2003-07-20 05:54:22,Reunion du 2003-07-20 05:54:22 
4,73370,LE BOURGET DU LAC,590 rue Daniel Apt. 369,9265611153,2020-08-22 09:34:29,Reunion du 2020-08-22 09:34:29 
12,59251,ALLENNES LES MARAIS,58574 rue Charest Suite 531,3354519176,2011-09-11 13:26:33,Reunion du 2011-09-11 13:26:33 
5,29620,LANMEUR,1513 rue Diane Apt. 538,7798517131,1998-12-02 11:40:20,Reunion du 1998-12-02 11:40:20 
7,34300,AGDE,837 montee Villeneuve,2333782430,1970-12-26 01:23:59,Reunion du 1970-12-26 01:23:59 
2,31320,PECHABOU,355 route Christiane,2238302833,1976-03-24 00:09:08,Reunion du 1976-03-24 00:09:08 
11,83560,RIANS,28958 boulevard Boisvert Apt. 127,9956903268,1989-02-03 13:01:36,Reunion du 1989-02-03 13:01:36 
6,22630,EVRAN,3036 rue Marcoux Apt. 953,5864148311,2004-08-21 17:35:18,Reunion du 2004-08-21 17:35:18 
6,41400,MONTRICHARD VAL DE CHER,27265 rue Rodrigue Suite 025,3978710794,2003-10-10 02:11:00,Reunion du 2003-10-10 02:11:00 
13,31120,PORTET SUR GARONNE,211 alle Larouche Suite 140,9296590880,1994-02-01 16:02:48,Reunion du 1994-02-01 16:02:48 
0,62980,NOYELLES LES VERMELLES,89447 rue Grenier Apt. 459,4068143704,2011-12-27 22:29:58,Reunion du 2011-12-27 22:29:58 
0,38450,LE GUA,590 boulevard Agnes Apt. 878,1475069144,1983-07-10 05:38:37,Reunion du 1983-07-10 05:38:37 
12,34540,BALARUC LES BAINS,1059 rang Brunet,5505889026,1996-05-02 19:25:40,Reunion du 1996-05-02 19:25:40 
0,22700,PERROS GUIREC,0974 boulevard Claude,9265611153,2025-08-08 05:20:09,Reunion du 2025-08-08 05:20:09 
5,14400,ST VIGOR LE GRAND,26513 montee Lemire,5835370057,2015-02-12 17:01:14,Reunion du 2015-02-12 17:01:14 
12,24700,MONTPON MENESTEROL,1043 chemin Paradis,3354519176,1989-01-18 20:51:09,Reunion du 1989-01-18 20:51:09 
7,38400,ST MARTIN D HERES,3065 boulevard Laplante Suite 583,6482736693,2005-12-18 11:00:34,Reunion du 2005-12-18 11:00:34 
6,22800,QUINTIN,2846 rang Benoit,7372637477,1991-08-01 04:42:07,Reunion du 1991-08-01 04:42:07 
13,81800,RABASTENS,882 rang Charette,1043298550,1984-01-13 10:19:50,Reunion du 1984-01-13 10:19:50 
7,36100,ISSOUDUN,1216 boulevard Rene,3354519176,1980-11-02 08:48:12,Reunion du 1980-11-02 08:48:12 
13,61400,MORTAGNE AU PERCHE,2553 montee Emile,9081404452,2011-12-30 05:25:52,Reunion du 2011-12-30 05:25:52 
15,78320,LE MESNIL ST DENIS,65117 boulevard Denis Suite 727,4018507162,1983-09-01 20:15:31,Reunion du 1983-09-01 20:15:31 
9,97212,ST JOSEPH,5571 rue Alexandra,5835370057,2008-03-09 19:39:47,Reunion du 2008-03-09 19:39:47 
10,14740,ST MANVIEU NORREY,01042 montee Lacroix Suite 147,2066876245,1992-09-02 23:50:40,Reunion du 1992-09-02 23:50:40 
3,28110,LUCE,9898 chemin Perreault,4180548101,1987-06-13 08:27:26,Reunion du 1987-06-13 08:27:26 
2,1310,POLLIAT,3085 boulevard Boivin,4027437735,2019-01-26 04:31:29,Reunion du 2019-01-26 04:31:29 
10,7200,LACHAPELLE SOUS AUBENAS,6719 chemin Gabrielle,8963667686,2021-06-25 10:05:53,Reunion du 2021-06-25 10:05:53 
11,28120,ILLIERS COMBRAY,21850 alle Rioux Apt. 759,6434478938,1992-12-16 19:17:11,Reunion du 1992-12-16 19:17:11 
8,29190,PLEYBEN,080 rue Savard Apt. 281,2889646542,1986-04-08 10:04:15,Reunion du 1986-04-08 10:04:15 
11,74250,VIUZ EN SALLAZ,2534 montee Elise Apt. 751,7071007066,2000-03-02 16:03:34,Reunion du 2000-03-02 16:03:34 
10,59283,RAIMBEAUCOURT,5041 rue Maude,7686223568,1970-04-28 13:07:11,Reunion du 1970-04-28 13:07:11 
1,29540,SPEZET,3919 chemin Morin Apt. 401,4038693869,1988-06-08 02:03:46,Reunion du 1988-06-08 02:03:46 
15,62580,VIMY,78080 rang Roy Apt. 289,1261049603,2005-03-16 17:54:08,Reunion du 2005-03-16 17:54:08 
9,38780,PONT EVEQUE,056 alle Francoise,9013394443,1998-04-21 16:29:48,Reunion du 1998-04-21 16:29:48 
8,10510,MAIZIERES LA GRANDE PAROISSE,8068 avenue Pouliot Suite 566,3912240824,2006-02-03 19:40:41,Reunion du 2006-02-03 19:40:41 
15,49122,BEGROLLES EN MAUGES,11682 montee Michel Suite 241,9081404452,2009-07-21 13:32:34,Reunion du 2009-07-21 13:32:34 
5,73440,LES BELLEVILLE,512 montee Anais Suite 902,3912240824,1978-04-29 04:44:08,Reunion du 1978-04-29 04:44:08 
8,72150,LE GRAND LUCE,77456 montee Raphael,7111022030,2023-07-01 19:29:56,Reunion du 2023-07-01 19:29:56 
11,87250,BESSINES SUR GARTEMPE,2004 chemin Leclerc Suite 334,4042598904,2020-06-08 02:04:10,Reunion du 2020-06-08 02:04:10 
3,31600,LABASTIDETTE,23258 alle Leclerc,5505889026,1978-02-17 20:08:49,Reunion du 1978-02-17 20:08:49 
4,7700,BOURG ST ANDEOL,035 rue Cecile Suite 125,6591629021,1978-05-26 22:00:36,Reunion du 1978-05-26 22:00:36 
5,24680,LAMONZIE ST MARTIN,455 rue Jeanne Apt. 110,9956903268,1979-02-06 14:21:59,Reunion du 1979-02-06 14:21:59 
5,95430,BUTRY SUR OISE,159 rue Charest Suite 109,8955663592,2023-05-18 00:43:32,Reunion du 2023-05-18 00:43:32 
14,79200,POMPAIRE,90812 alle Pierre,3152799581,1975-09-10 17:46:50,Reunion du 1975-09-10 17:46:50 
8,61410,RIVES D ANDAINE,448 montee Boisvert Suite 024,8410246458,2017-02-11 17:06:23,Reunion du 2017-02-11 17:06:23 
16,31410,LAVERNOSE LACASSE,29154 chemin Alexandre Apt. 151,9956903268,1994-06-16 02:16:19,Reunion du 1994-06-16 02:16:19 
15,69270,COUZON AU MONT D OR,677 rang Gregoire,6524524474,2015-09-10 02:42:33,Reunion du 2015-09-10 02:42:33 
12,80090,AMIENS,63278 rue Laliberte Suite 716,7415169630,2003-03-22 16:45:45,Reunion du 2003-03-22 16:45:45 
1,33370,TRESSES,2487 rue Aurelie Suite 410,2889646542,2013-07-18 11:46:57,Reunion du 2013-07-18 11:46:57 
11,59440,AVESNELLES,5178 rue Vezina Suite 873,3614367566,1989-09-19 16:20:05,Reunion du 1989-09-19 16:20:05 
